Sl. No,UNITS,Population in Lakhs,Crime rate for 2021,Category,Crime_Type,Crimes,Year,% Variation in 2021 over 2020
353,Jagtial,9.85,4.060913706,Crime Against Women,Rape,40,2020,0
354,Jayashankar Bhupalpally,4.5,3.555555556,Crime Against Women,Rape,16,2020,0
355,Jogulamba Gadwal,6.09,5.582922824,Crime Against Women,Rape,34,2020,0
356,Kamareddy,9.94,4.728370221,Crime Against Women,Rape,47,2020,0
357,Asifabad,5.38,4.089219331,Crime Against Women,Rape,22,2020,0
358,Mahabubabad,7.74,4.521963824,Crime Against Women,Rape,35,2020,0
359,Mahabubnagar,9.16,6.986899563,Crime Against Women,Rape,64,2020,0
360,Medak,7.67,4.954367666,Crime Against Women,Rape,38,2020,0
361,Mulugu,2.94,8.503401361,Crime Against Women,Rape,25,2020,0
362,Nagarkurnool,8.61,4.87804878,Crime Against Women,Rape,42,2020,0
363,Nalgonda,16.18,3.337453646,Crime Against Women,Rape,54,2020,0
364,Narayanpet,5.66,9.717314488,Crime Against Women,Rape,55,2020,0
365,Nirmal,7.09,2.679830748,Crime Against Women,Rape,19,2020,0
366,Rajanna Sircilla,5.98,7.357859532,Crime Against Women,Rape,44,2020,0
367,Sanga Reddy,15.27,2.357563851,Crime Against Women,Rape,36,2020,0
368,Suryapet,10.99,5.823475887,Crime Against Women,Rape,64,2020,0
369,Vikarabad,9.41,6.695005313,Crime Against Women,Rape,63,2020,0
370,Wanaparthy,5.77,6.412478336,Crime Against Women,Rape,37,2020,0
371,RP Secunderabad,,,Crime Against Women,Rape,0,2020,0
372,CID,,,Crime Against Women,Rape,0,2020,0
373,Cyberabad,62,0,Crime Aginst SC_ST,Arson,0,2020,0
374,Hyderabad,39.43,0,Crime Aginst SC_ST,Arson,0,2020,0
375,Karimnagar,10.05,0,Crime Aginst SC_ST,Arson,0,2020,0
376,Khammam,15.59,0,Crime Aginst SC_ST,Arson,0,2020,0
377,Nizamabad,15.71,0,Crime Aginst SC_ST,Arson,0,2020,0
378,Rachakonda,52,0,Crime Aginst SC_ST,Arson,0,2020,0
379,Ramagundam,16.02,0,Crime Aginst SC_ST,Arson,0,2020,0
380,Siddipet,10.55,0,Crime Aginst SC_ST,Arson,0,2020,0
381,Warangal,23.65,0,Crime Aginst SC_ST,Arson,0,2020,0
382,Adilabad,8.51,0,Crime Aginst SC_ST,Arson,0,2020,0
383,Bhadradri Kothagudem,13.96,0,Crime Aginst SC_ST,Arson,0,2020,0
384,Jagtial,9.85,0,Crime Aginst SC_ST,Arson,0,2020,0
385,Jayashankar Bhupalpally,4.5,0,Crime Aginst SC_ST,Arson,0,2020,0
386,Jogulamba Gadwal,6.09,0,Crime Aginst SC_ST,Arson,0,2020,0
387,Kamareddy,9.94,0,Crime Aginst SC_ST,Arson,0,2020,0
388,Kumaram Bheem Asifabad,5.38,0,Crime Aginst SC_ST,Arson,0,2020,0
389,Mahabubabad,7.74,0,Crime Aginst SC_ST,Arson,0,2020,0
390,Mahabubnagar,9.16,0,Crime Aginst SC_ST,Arson,0,2020,0
391,Medak,7.67,0,Crime Aginst SC_ST,Arson,0,2020,0
392,Mulugu,2.94,0,Crime Aginst SC_ST,Arson,0,2020,0
393,Nagarkurnool,8.61,0,Crime Aginst SC_ST,Arson,0,2020,0
394,Nalgonda,16.18,0.061804697,Crime Aginst SC_ST,Arson,1,2020,0
395,Narayanpet,5.66,0,Crime Aginst SC_ST,Arson,0,2020,0
396,Nirmal,7.09,0,Crime Aginst SC_ST,Arson,0,2020,0
397,Rajanna Sircilla,5.98,0,Crime Aginst SC_ST,Arson,0,2020,0
398,Sanga Reddy,15.27,0,Crime Aginst SC_ST,Arson,0,2020,0
399,Suryapet,10.99,0,Crime Aginst SC_ST,Arson,0,2020,0
400,Vikarabad,9.41,0.106269926,Crime Aginst SC_ST,Arson,1,2020,0
401,Wanaparthy,5.77,0,Crime Aginst SC_ST,Arson,0,2020,0
402,RP Secunderabad,,,Crime Aginst SC_ST,Arson,0,2020,0
403,CID,,,Crime Aginst SC_ST,Arson,0,2020,0
404,Cyberabad,62,0.241935484,Crime Aginst SC_ST,Hurt,15,2020,0
405,Hyderabad,39.43,0.0507228,Crime Aginst SC_ST,Hurt,2,2020,0
406,Karimnagar,10.05,1.094527363,Crime Aginst SC_ST,Hurt,11,2020,0
407,Khammam,15.59,1.539448364,Crime Aginst SC_ST,Hurt,24,2020,0
408,Nizamabad,15.71,1.400381922,Crime Aginst SC_ST,Hurt,22,2020,0
409,Rachakonda,52,0.384615385,Crime Aginst SC_ST,Hurt,20,2020,0
410,Ramagundam,16.02,1.373283396,Crime Aginst SC_ST,Hurt,22,2020,0
411,Siddipet,10.55,1.516587678,Crime Aginst SC_ST,Hurt,16,2020,0
412,Warangal,23.65,0.507399577,Crime Aginst SC_ST,Hurt,12,2020,0
413,Adilabad,8.51,0.470035253,Crime Aginst SC_ST,Hurt,4,2020,0
414,Bhadradri Kothagudem,13.96,1.64756447,Crime Aginst SC_ST,Hurt,23,2020,0
415,Jagtial,9.85,1.92893401,Crime Aginst SC_ST,Hurt,19,2020,0
416,Jayashankar Bhupalpally,4.5,0.888888889,Crime Aginst SC_ST,Hurt,4,2020,0
417,Jogulamba Gadwal,6.09,1.642036125,Crime Aginst SC_ST,Hurt,10,2020,0
418,Kamareddy,9.94,0.905432596,Crime Aginst SC_ST,Hurt,9,2020,0
419,Kumaram Bheem Asifabad,5.38,1.301115242,Crime Aginst SC_ST,Hurt,7,2020,0
420,Mahabubabad,7.74,0.516795866,Crime Aginst SC_ST,Hurt,4,2020,0
421,Mahabubnagar,9.16,1.091703057,Crime Aginst SC_ST,Hurt,10,2020,0
422,Medak,7.67,1.043024772,Crime Aginst SC_ST,Hurt,8,2020,0
423,Mulugu,2.94,1.020408163,Crime Aginst SC_ST,Hurt,3,2020,0
424,Nagarkurnool,8.61,0.81300813,Crime Aginst SC_ST,Hurt,7,2020,0
425,Nalgonda,16.18,1.112484549,Crime Aginst SC_ST,Hurt,18,2020,0
426,Narayanpet,5.66,1.060070671,Crime Aginst SC_ST,Hurt,6,2020,0
427,Nirmal,7.09,0.423131171,Crime Aginst SC_ST,Hurt,3,2020,0
428,Rajanna Sircilla,5.98,2.341137124,Crime Aginst SC_ST,Hurt,14,2020,0
429,Sanga Reddy,15.27,0.392927308,Crime Aginst SC_ST,Hurt,6,2020,0
430,Suryapet,10.99,1.637852593,Crime Aginst SC_ST,Hurt,18,2020,0
431,Vikarabad,9.41,1.487778959,Crime Aginst SC_ST,Hurt,14,2020,0
432,Wanaparthy,5.77,1.906412478,Crime Aginst SC_ST,Hurt,11,2020,0
433,RP Secunderabad,,,Crime Aginst SC_ST,Hurt,0,2020,0
434,CID,,,Crime Aginst SC_ST,Hurt,0,2020,0
435,Cyberabad,62,0.112903226,Crime Aginst SC_ST,Murder,7,2020,0
436,Hyderabad,39.43,0.0253614,Crime Aginst SC_ST,Murder,1,2020,0
437,Karimnagar,10.05,0,Crime Aginst SC_ST,Murder,0,2020,0
438,Khammam,15.59,0.192431046,Crime Aginst SC_ST,Murder,3,2020,0
439,Nizamabad,15.71,0.063653724,Crime Aginst SC_ST,Murder,1,2020,0
440,Rachakonda,52,0.115384615,Crime Aginst SC_ST,Murder,6,2020,0
441,Ramagundam,16.02,0,Crime Aginst SC_ST,Murder,0,2020,0
442,Siddipet,10.55,0,Crime Aginst SC_ST,Murder,0,2020,0
443,Warangal,23.65,0.126849894,Crime Aginst SC_ST,Murder,3,2020,0
444,Adilabad,8.51,0,Crime Aginst SC_ST,Murder,0,2020,0
445,Bhadradri Kothagudem,13.96,0,Crime Aginst SC_ST,Murder,0,2020,0
446,Jagtial,9.85,0,Crime Aginst SC_ST,Murder,0,2020,0
447,Jayashankar Bhupalpally,4.5,0.222222222,Crime Aginst SC_ST,Murder,1,2020,0
448,Jogulamba Gadwal,6.09,0,Crime Aginst SC_ST,Murder,0,2020,0
449,Kamareddy,9.94,0.301810865,Crime Aginst SC_ST,Murder,3,2020,0
450,Kumaram Bheem Asifabad,5.38,0,Crime Aginst SC_ST,Murder,0,2020,0
451,Mahabubabad,7.74,0.129198966,Crime Aginst SC_ST,Murder,1,2020,0
452,Mahabubnagar,9.16,0.109170306,Crime Aginst SC_ST,Murder,1,2020,0
453,Medak,7.67,0,Crime Aginst SC_ST,Murder,0,2020,0
454,Mulugu,2.94,0.340136054,Crime Aginst SC_ST,Murder,1,2020,0
455,Nagarkurnool,8.61,0.116144019,Crime Aginst SC_ST,Murder,1,2020,0
456,Nalgonda,16.18,0.061804697,Crime Aginst SC_ST,Murder,1,2020,0
457,Narayanpet,5.66,0.176678445,Crime Aginst SC_ST,Murder,1,2020,0
458,Nirmal,7.09,0.282087447,Crime Aginst SC_ST,Murder,2,2020,0
459,Rajanna Sircilla,5.98,0.16722408,Crime Aginst SC_ST,Murder,1,2020,0
460,Sanga Reddy,15.27,0.196463654,Crime Aginst SC_ST,Murder,3,2020,0
461,Suryapet,10.99,0,Crime Aginst SC_ST,Murder,0,2020,0
462,Vikarabad,9.41,0.106269926,Crime Aginst SC_ST,Murder,1,2020,0
463,Wanaparthy,5.77,0,Crime Aginst SC_ST,Murder,0,2020,0
464,RP Secunderabad,,,Crime Aginst SC_ST,Murder,0,2020,0
465,CID,,,Crime Aginst SC_ST,Murder,0,2020,0
466,Cyberabad,62,0.629032258,Crime Aginst SC_ST,Rape,39,2020,0
467,Hyderabad,39.43,1.065178798,Crime Aginst SC_ST,Rape,42,2020,0
468,Karimnagar,10.05,1.194029851,Crime Aginst SC_ST,Rape,12,2020,0
469,Khammam,15.59,0.769724182,Crime Aginst SC_ST,Rape,12,2020,0
470,Nizamabad,15.71,0.254614895,Crime Aginst SC_ST,Rape,4,2020,0
471,Rachakonda,52,1.211538462,Crime Aginst SC_ST,Rape,63,2020,0
472,Ramagundam,16.02,0.374531835,Crime Aginst SC_ST,Rape,6,2020,0
473,Siddipet,10.55,0.473933649,Crime Aginst SC_ST,Rape,5,2020,0
474,Warangal,23.65,0.253699789,Crime Aginst SC_ST,Rape,6,2020,0
475,Adilabad,8.51,0.352526439,Crime Aginst SC_ST,Rape,3,2020,0
476,Bhadradri Kothagudem,13.96,0.64469914,Crime Aginst SC_ST,Rape,9,2020,0
477,Jagtial,9.85,0.609137056,Crime Aginst SC_ST,Rape,6,2020,0
478,Jayashankar Bhupalpally,4.5,0.666666667,Crime Aginst SC_ST,Rape,3,2020,0
479,Jogulamba Gadwal,6.09,0.492610837,Crime Aginst SC_ST,Rape,3,2020,0
480,Kamareddy,9.94,0.402414487,Crime Aginst SC_ST,Rape,4,2020,0
481,Kumaram Bheem Asifabad,5.38,0.557620818,Crime Aginst SC_ST,Rape,3,2020,0
482,Mahabubabad,7.74,0.387596899,Crime Aginst SC_ST,Rape,3,2020,0
483,Mahabubnagar,9.16,0.436681223,Crime Aginst SC_ST,Rape,4,2020,0
484,Medak,7.67,0.130378096,Crime Aginst SC_ST,Rape,1,2020,0
485,Mulugu,2.94,1.020408163,Crime Aginst SC_ST,Rape,3,2020,0
486,Nagarkurnool,8.61,1.045296167,Crime Aginst SC_ST,Rape,9,2020,0
487,Nalgonda,16.18,1.050679852,Crime Aginst SC_ST,Rape,17,2020,0
488,Narayanpet,5.66,0.176678445,Crime Aginst SC_ST,Rape,1,2020,0
489,Nirmal,7.09,0.141043724,Crime Aginst SC_ST,Rape,1,2020,0
490,Rajanna Sircilla,5.98,0.501672241,Crime Aginst SC_ST,Rape,3,2020,0
491,Sanga Reddy,15.27,0.327439424,Crime Aginst SC_ST,Rape,5,2020,0
492,Suryapet,10.99,0.454959054,Crime Aginst SC_ST,Rape,5,2020,0
493,Vikarabad,9.41,1.275239107,Crime Aginst SC_ST,Rape,12,2020,0
494,Wanaparthy,5.77,1.039861352,Crime Aginst SC_ST,Rape,6,2020,0
495,RP Secunderabad,,,Crime Aginst SC_ST,Rape,0,2020,0
496,CID,,,Crime Aginst SC_ST,Rape,0,2020,0
497,Cyberabad,62,93.5,Economic Offence,Cheatings,2644,2020,0
498,Hyderabad,39.43,44.46,Economic Offence,Cheatings,1216,2020,0
499,Karimnagar,10.05,28.66,Economic Offence,Cheatings,221,2020,0
500,Khammam,15.59,20.14,Economic Offence,Cheatings,255,2020,0
501,Nizamabad,15.71,15.91,Economic Offence,Cheatings,304,2020,0
502,Rachakonda,52,52.46,Economic Offence,Cheatings,1647,2020,0
503,Ramagundam,16.02,38.58,Economic Offence,Cheatings,488,2020,0
504,Siddipet,10.55,20.19,Economic Offence,Cheatings,204,2020,0
505,Warangal,23.65,29.56,Economic Offence,Cheatings,479,2020,0
506,Adilabad,8.51,8.58,Economic Offence,Cheatings,67,2020,0
507,Bhadradri Kothagudem,13.96,14.33,Economic Offence,Cheatings,142,2020,0
508,Jagtial,9.85,34.31,Economic Offence,Cheatings,237,2020,0
509,Jayashankar Bhupalpally,4.5,21.11,Economic Offence,Cheatings,150,2020,0
510,Jogulamba Gadwal,6.09,38.1,Economic Offence,Cheatings,140,2020,0
511,Kamareddy,9.94,20.12,Economic Offence,Cheatings,87,2020,0
512,Kumaram Bheem Asifabad,5.38,49.44,Economic Offence,Cheatings,156,2020,0
513,Mahabubabad,7.74,20.8,Economic Offence,Cheatings,127,2020,0
514,Mahabubnagar,9.16,14.74,Economic Offence,Cheatings,72,2020,0
515,Medak,7.67,17.86,Economic Offence,Cheatings,57,2020,0
516,Mulugu,2.94,18.71,Economic Offence,Cheatings,42,2020,0
517,Nagarkurnool,8.61,16.38,Economic Offence,Cheatings,75,2020,0
518,Nalgonda,16.18,28.74,Economic Offence,Cheatings,293,2020,0
519,Narayanpet,5.66,17.14,Economic Offence,Cheatings,71,2020,0
520,Nirmal,7.09,9.59,Economic Offence,Cheatings,36,2020,0
521,Rajanna Sircilla,5.98,28.43,Economic Offence,Cheatings,143,2020,0
522,Sanga Reddy,15.27,15.46,Economic Offence,Cheatings,155,2020,0
523,Suryapet,10.99,30.94,Economic Offence,Cheatings,269,2020,0
524,Vikarabad,9.41,12.86,Economic Offence,Cheatings,51,2020,0
525,Wanaparthy,5.77,15.25,Economic Offence,Cheatings,68,2020,0
526,RP Secunderabad,,,Economic Offence,Cheatings,2,2020,0
527,CID,,,Economic Offence,Cheatings,0,2020,0
528,Cyberabad,62,0.03,Economic Offence,Counterfeit,0,2020,0
529,Hyderabad,39.43,0.15,Economic Offence,Counterfeit,4,2020,0
530,Karimnagar,10.05,0,Economic Offence,Counterfeit,0,2020,0
531,Khammam,15.59,0,Economic Offence,Counterfeit,1,2020,0
532,Nizamabad,15.71,0,Economic Offence,Counterfeit,0,2020,0
533,Rachakonda,52,0.02,Economic Offence,Counterfeit,0,2020,0
534,Ramagundam,16.02,0.06,Economic Offence,Counterfeit,0,2020,0
535,Siddipet,10.55,0,Economic Offence,Counterfeit,0,2020,0
536,Warangal,23.65,0.04,Economic Offence,Counterfeit,1,2020,0
537,Adilabad,8.51,0,Economic Offence,Counterfeit,0,2020,0
538,Bhadradri Kothagudem,13.96,0,Economic Offence,Counterfeit,0,2020,0
539,Jagtial,9.85,0,Economic Offence,Counterfeit,0,2020,0
540,Jayashankar Bhupalpally,4.5,0,Economic Offence,Counterfeit,0,2020,0
541,Jogulamba Gadwal,6.09,0,Economic Offence,Counterfeit,0,2020,0
542,Kamareddy,9.94,0.1,Economic Offence,Counterfeit,0,2020,0
543,Kumaram Bheem Asifabad,5.38,0.19,Economic Offence,Counterfeit,0,2020,0
544,Mahabubabad,7.74,0,Economic Offence,Counterfeit,1,2020,0
545,Mahabubnagar,9.16,0,Economic Offence,Counterfeit,0,2020,0
546,Medak,7.67,0,Economic Offence,Counterfeit,0,2020,0
547,Mulugu,2.94,0,Economic Offence,Counterfeit,0,2020,0
548,Nagarkurnool,8.61,0,Economic Offence,Counterfeit,0,2020,0
549,Nalgonda,16.18,0,Economic Offence,Counterfeit,1,2020,0
550,Narayanpet,5.66,0,Economic Offence,Counterfeit,0,2020,0
551,Nirmal,7.09,0,Economic Offence,Counterfeit,0,2020,0
552,Rajanna Sircilla,5.98,0.17,Economic Offence,Counterfeit,1,2020,0
553,Sanga Reddy,15.27,0.13,Economic Offence,Counterfeit,0,2020,0
554,Suryapet,10.99,0,Economic Offence,Counterfeit,1,2020,0
555,Vikarabad,9.41,0,Economic Offence,Counterfeit,0,2020,0
556,Wanaparthy,5.77,0,Economic Offence,Counterfeit,0,2020,0
557,RP Secunderabad,,,Economic Offence,Counterfeit,0,2020,0
558,CID,,,Economic Offence,Counterfeit,0,2020,0
559,Cyberabad,62,2.47,Economic Offence,Criminal Breach of Trust,161,2020,0
560,Hyderabad,39.43,3.91,Economic Offence,Criminal Breach of Trust,109,2020,0
561,Karimnagar,10.05,1.69,Economic Offence,Criminal Breach of Trust,4,2020,0
562,Khammam,15.59,1.09,Economic Offence,Criminal Breach of Trust,22,2020,0
563,Nizamabad,15.71,0.38,Economic Offence,Criminal Breach of Trust,10,2020,0
564,Rachakonda,52,1.65,Economic Offence,Criminal Breach of Trust,71,2020,0
565,Ramagundam,16.02,0.37,Economic Offence,Criminal Breach of Trust,8,2020,0
566,Siddipet,10.55,0.66,Economic Offence,Criminal Breach of Trust,5,2020,0
567,Warangal,23.65,0.13,Economic Offence,Criminal Breach of Trust,1,2020,0
568,Adilabad,8.51,0.12,Economic Offence,Criminal Breach of Trust,8,2020,0
569,Bhadradri Kothagudem,13.96,1.58,Economic Offence,Criminal Breach of Trust,22,2020,0
570,Jagtial,9.85,1.02,Economic Offence,Criminal Breach of Trust,8,2020,0
571,Jayashankar Bhupalpally,4.5,0.44,Economic Offence,Criminal Breach of Trust,2,2020,0
572,Jogulamba Gadwal,6.09,0.16,Economic Offence,Criminal Breach of Trust,5,2020,0
573,Kamareddy,9.94,0.91,Economic Offence,Criminal Breach of Trust,13,2020,0
574,Kumaram Bheem Asifabad,5.38,0,Economic Offence,Criminal Breach of Trust,1,2020,0
575,Mahabubabad,7.74,0.52,Economic Offence,Criminal Breach of Trust,7,2020,0
576,Mahabubnagar,9.16,0.22,Economic Offence,Criminal Breach of Trust,2,2020,0
577,Medak,7.67,1.83,Economic Offence,Criminal Breach of Trust,14,2020,0
578,Mulugu,2.94,0.68,Economic Offence,Criminal Breach of Trust,1,2020,0
579,Nagarkurnool,8.61,0.23,Economic Offence,Criminal Breach of Trust,8,2020,0
580,Nalgonda,16.18,0.49,Economic Offence,Criminal Breach of Trust,17,2020,0
581,Narayanpet,5.66,0.35,Economic Offence,Criminal Breach of Trust,0,2020,0
582,Nirmal,7.09,1.97,Economic Offence,Criminal Breach of Trust,5,2020,0
583,Rajanna Sircilla,5.98,1.17,Economic Offence,Criminal Breach of Trust,5,2020,0
584,Sanga Reddy,15.27,0.39,Economic Offence,Criminal Breach of Trust,5,2020,0
585,Suryapet,10.99,1.09,Economic Offence,Criminal Breach of Trust,8,2020,0
586,Vikarabad,9.41,0.21,Economic Offence,Criminal Breach of Trust,2,2020,0
587,Wanaparthy,5.77,1.04,Economic Offence,Criminal Breach of Trust,13,2020,0
588,RP Secunderabad,,,Economic Offence,Criminal Breach of Trust,0,2020,0
589,CID,,,Economic Offence,Criminal Breach of Trust,0,2020,0
590,Cyberabad,62,14.32,Property Crime,Burglaries,616,2020,0
591,Hyderabad,39.43,9.13,Property Crime,Burglaries,353,2020,0
592,Karimnagar,10.05,8.56,Property Crime,Burglaries,68,2020,0
593,Khammam,15.59,15.46,Property Crime,Burglaries,139,2020,0
594,Nizamabad,15.71,11.78,Property Crime,Burglaries,203,2020,0
595,Rachakonda,52,14.62,Property Crime,Burglaries,624,2020,0
596,Ramagundam,16.02,11.24,Property Crime,Burglaries,128,2020,0
597,Siddipet,10.55,17.44,Property Crime,Burglaries,204,2020,0
598,Warangal,23.65,8.29,Property Crime,Burglaries,155,2020,0
